NODE_ID,TURN_ID,ST_LINK,ED_LINK,TURN_TYPE,TURN_OPER,REMARK
3500057700,2,3500140900,3500140800,011,0,
3500057700,3,3500140900,3500138900,101,0,
3500057700,4,3500137100,3500138900,102,0,
3500057700,5,3500137100,3500140800,101,0,
3500057900,1,3500189600,3500189500,011,0,
3500058000,1,3500195400,3500028900,101,0,
3500058000,2,3500195500,3500195300,101,0,
3500058500,1,3500139400,3500021700,101,0,
3500058500,2,3500139400,3500138800,102,0,
3500058600,1,3500196800,3500195500,101,0,
3500058900,1,3500140800,3500140900,011,0,
3500059000,1,3500200100,3500190000,101,0,
3500059800,1,3500021400,3500141800,101,0,
3500059800,2,3500142000,3500021300,101,0,
3500060200,1,3500200700,3500201000,101,0,
3500062500,1,3500020800,3500020700,011,0,
3500062500,2,3500140300,3500140400,011,0,
3500063000,1,3500200400,3500200300,101,0,
3500063900,1,3500203500,3500214400,101,0,
3500063900,2,3500214200,3500203600,101,0,
1060023900,1,1060043400,1060005101,101,0,
1060023900,2,1060043700,1060043500,102,0,
1060023900,3,1060043700,1060004403,101,0,
1060023900,4,1060004503,1060043500,101,0,
1060023900,5,1060005002,1060005101,011,0,
1060023901,1,1060059600,1060005002,101,0,
1060023901,2,1060005001,1060059700,101,0,
1060023901,3,1060005001,1060005102,011,0,
1060023901,4,1060005101,1060005002,011,0,
1060024000,1,1060019001,1060043700,101,0,
1060024001,1,1060019005,1060059500,101,0,
1060024001,2,1060059400,1060019006,101,0,
1060024300,1,1060004702,1060004602,011,0,
1060024400,1,1060044800,1060045200,101,0,
1060024400,2,1060045300,1060044200,101,0,
1060024700,1,1060018502,1060045100,103,0,
1060024700,2,1060018601,1060045100,101,0,
1060024800,1,1060004703,1060019201,101,0,
1060024800,2,1060005201,1060044800,101,0,
1060025500,1,1060018302,1060018402,011,0,
1060026500,1,1060018402,1060018302,011,0,
1060026500,2,1060019202,1060018302,101,0,
1060026500,3,1060019900,1060020000,011,0,
1060026500,4,1060019900,1060019102,101,0,
1060026800,1,1060005102,1060005001,011,0,
1060026800,2,1060005102,1060018502,101,0,
1060026800,3,1060005400,1060020201,101,0,
1060028000,1,1060020000,1060019900,011,0,
1060028000,2,1060020500,1060020600,011,0,
1060028100,1,1060017603,1060006001,101,0,
1060028100,2,1060049000,1060005400,101,0,
1060028100,3,1060005901,1060048900,101,0,
1060028100,4,1060005500,1060017504,101,0,
1060028600,1,1060020600,1060020500,011,0,
1060029500,1,1060049800,1060050000,102,0,
1060029500,2,1060050500,1060050000,101,0,
1060029700,1,1060021501,1060021601,011,0,
1060029800,1,1060050400,1060050700,101,0,
1060029800,2,1060050600,1060066800,101,0,
1060029900,1,1060006403,1060006303,011,0,
1060030400,1,1060013702,1060062400,101,0,
1060030400,2,1060062500,1060013701,101,0,
1060031000,1,1060015901,1060014804,011,0,
1060034600,1,1060058600,1060004831,011,0,
1070000400,1,1070043000,1070046900,101,0,
1070001700,1,1070004301,1070003102,101,0,
1070001700,2,1070024300,1070003102,102,0,
1070001701,1,1070004103,1070004204,011,0,
1070001701,2,1070004203,1070073100,101,0,
1070002900,1,1070010301,1070009201,101,0,
1070004100,1,1070041600,1070041100,101,0,
1070004300,1,1070012401,1070012301,011,0,
1070004300,2,1070013101,1070013200,011,0,
1070004800,1,1070016301,1070050800,101,0,
1070004800,2,1070049800,1070049900,011,0,
1070004800,3,1070050900,1070050800,011,0,
1070028900,1,1070013806,1070013706,011,0,
1070028900,2,1070014005,1070013706,103,0,
1070028900,3,1070016501,1070016601,011,0,
1070028900,4,1070016501,1070018401,103,0,
1070028900,5,1070018301,1070013905,103,0,
1070028900,6,1070018301,1070016601,101,0,
1070010600,1,1070006702,1070026800,101,0,
1070010600,2,1070026900,1070006701,101,0,
1070010800,1,1070006403,1070028800,101,0,
1070011000,1,1070007702,1070027000,101,0,
1070011000,2,1070027100,1070007701,101,0,
1070011100,1,1070007602,1070027500,101,0,
1070011100,2,1070027400,1070007603,101,0,
1070011200,1,1070007802,1070028600,101,0,
1070011200,2,1070028700,1070007803,101,0,
1070011300,1,1070028000,1070027300,101,0,
1070011400,1,1070007202,1070007703,101,0,
1070011400,2,1070008500,1070007102,101,0,
1070011400,3,1070009501,1070008600,101,0,
1070011700,1,1070008100,1070008202,011,0,
1070011900,1,1070009601,1070028700,101,0,
1070011900,2,1070028600,1070009602,101,0,
1070012100,1,1070010401,1070029900,101,0,
1070012100,2,1070029800,1070010402,101,0,
1070012500,1,1070008802,1070008702,011,0,
1070013000,1,1070027500,1070030700,101,0,
1070013000,2,1070030900,1070030700,103,0,
1070013500,1,1070009302,1070030600,101,0,
1070013500,2,1070030700,1070008500,101,0,
1070014200,1,1070031400,1070032700,101,0,
1070014200,2,1070032600,1070035100,101,0,
1070014500,1,1070033200,1070034700,101,0,
1070014600,1,1070009402,1070011004,101,0,
1070014600,2,1070010904,1070011201,101,0,
1070014600,3,1070011101,1070036900,101,0,
1070014600,4,1070037000,1070009302,101,0,
1070014700,1,1070010903,1070011003,011,0,
1070016600,1,1070010402,1070036300,101,0,
1070016600,2,1070036200,1070010403,101,0,
1070016800,1,1070038400,1070037800,101,0,
1070017000,1,1070010304,1070039700,101,0,
1070017000,2,1070010403,1070010303,011,0,
1070017000,3,1070039600,1070010303,101,0,
1070017700,1,1070010404,1070039900,101,0,
1070018400,1,1070042000,1070040800,101,0,
1070018400,2,1070038700,1070042100,101,0,
1070018500,1,1070011502,1070040600,101,0,
1070018500,2,1070040700,1070011501,101,0,
1070018800,1,1070011902,1070012002,011,0,
1070018800,2,1070012001,1070012403,011,0,
1070018800,3,1070036900,1070012403,101,0,
1070019000,1,1070040600,1070041300,101,0,
1070019000,2,1070075200,1070041300,101,0,
1070019200,1,1070011904,1070035400,101,0,
1070019200,2,1070035300,1070011902,101,0,
1070019600,1,1070011602,1070041200,103,0,
1070019600,2,1070013502,1070041200,102,0,
1070019800,1,1070010306,1070039600,101,0,
1070019800,2,1070010405,1070042500,101,0,
1070019800,3,1070042400,1070010407,101,0,
1070019800,4,1070039700,1070010305,101,0,
1070020100,1,1070045000,1070012803,101,0,
1070020100,2,1070012802,1070045100,101,0,
1070020600,1,1070039900,1070040900,101,0,
1070021300,1,1070010408,1070043400,103,0,
1070021300,2,1070010408,1070010307,011,0,
1070021300,3,1070013701,1070044700,103,0,
1070021300,4,1070013701,1070013801,011,0,
1070021300,5,1070044400,1070043400,011,0,
1070021300,6,1070044400,1070013801,103,0,
1070021300,7,1070044600,1070044700,011,0,
1070021300,8,1070044600,1070013801,101,0,
1070021400,1,1070042700,1070042800,011,0,
1070021400,2,1070045300,1070046800,101,0,
1070021400,3,1070046900,1070046800,011,0,
1070023000,1,1070046000,1070047800,101,0,
1070023000,2,1070045700,1070046100,101,0,
1070023100,1,1070013901,1070012902,101,0,
1070023100,2,1070017301,1070014001,101,0,
1070023100,3,1070012803,1070017401,101,0,
1070023300,1,1070045900,1070045800,011,0,
1070023300,2,1070047800,1070046200,101,0,
1070023500,1,1070048200,1070048400,101,0,
1070023600,1,1070013303,1070015801,101,0,
1070024000,1,1070013302,1070013402,011,0,
1070024000,2,1070013403,1070013303,011,0,
1070024000,3,1070048400,1070013402,101,0,
1070024300,1,1070049300,1070048200,101,0,
1070024300,2,1070048600,1070048200,103,0,
1070024500,1,1070013402,1070049300,101,0,
1070024500,2,1070049200,1070013401,101,0,
1070025000,1,1070014903,1070050200,101,0,
1070025200,1,1070013802,1070013702,011,0,
1070025201,1,1070051101,1070071900,101,0,
1070025201,2,1070071800,1070051102,101,0,
1070025500,1,1070050800,1070050900,011,0,
1070026000,1,1070014302,1070014401,011,0,
1070026001,1,1070014301,1070072800,101,0,
1070026001,2,1070072900,1070014302,101,0,
1070026100,1,1050022004,1070076100,011,0,
1070026200,1,1070013803,1070051700,101,0,
1070026200,2,1070051600,1070013804,101,0,
1070026300,1,1070013903,1070051600,101,0,
1070026300,2,1070051700,1070013902,101,0,
1070026400,1,1070014800,1070014700,011,0,
1070026500,1,1070013904,1070053000,101,0,
1070026500,2,1070053100,1070013903,101,0,
1070027500,1,1070013804,1070053100,101,0,
1070027500,2,1070053000,1070013805,101,0,
1070027900,1,1070052300,1070055300,101,0,
1070027900,2,1070055200,1070054600,101,0,
1070028000,1,1070017302,1070056600,101,0,
1070028000,2,1070017401,1070053500,101,0,
1070028100,1,1070016101,1070056800,101,0,
1070028100,2,1070016101,1070016203,011,0,
1070028100,3,1070016204,1070016102,011,0,
1070028100,4,1070056900,1070016102,101,0,
1070028400,1,1070052900,1070054700,101,0,
1070028400,2,1070056300,1070052800,101,0,
1070028700,1,1070015303,1070055400,101,0,
1070028700,2,1070055500,1070015302,101,0,
1070028800,1,1070016001,1070054500,101,0,
1070028800,2,1070054400,1070016002,101,0,
1070029700,1,1070015304,1070016801,101,0,
1070029700,2,1070016701,1070015303,101,0,
1070030400,1,1070052800,1070056300,101,0,
1070030400,2,1070058000,1070052900,101,0,
1070030800,1,1070016602,1070016502,011,0,
1070030800,2,1070016602,1080001401,101,0,
1070030800,3,1080000900,1070014101,101,0,
1070034800,1,1070077100,1070018701,101,0,
1070035200,1,1070018202,1070062500,101,0,
1070036400,1,1070019401,1070065900,101,0,
1070036700,1,1070020302,1070064300,101,0,
1070036700,2,1070064200,1070020309,101,0,
1070037000,1,1070020402,1070020302,011,0,
1070037100,1,1070020103,1070066000,101,0,
1070037200,1,1070019201,1070019101,011,0,
1070037300,1,1070067300,1070068000,101,0,
1070037902,1,1070072100,1070072000,011,0,
1070038600,1,1070020501,1070068600,101,0,
1070038600,2,1070068500,1070020502,101,0,
1070039100,1,1070021002,1070020900,011,0,
1070039101,1,1070072300,1070072500,101,0,
1070039101,2,1070072400,1070021404,101,0,
1070039700,1,1070021502,1070021602,011,0,
1070039700,2,1070021601,1080034500,101,0,
1070039700,3,1070068600,1080034500,102,0,
1070039700,4,1080034400,1070068500,102,0,
1070039800,1,1070021503,1070069700,101,0,
1070039800,2,1070021503,1070021603,011,0,
1070039800,3,1070069800,1070021502,101,0,
1070039800,4,1080018800,1070021603,101,0,
1070040000,1,1070021404,1070070000,101,0,
1070040000,2,1070069900,1070021402,101,0,
1070040100,1,1070021504,1070070100,101,0,
1070040500,1,1070021402,1070021303,011,0,
1070040500,2,1070021605,1070021303,103,0,
1070040500,3,1070021605,1070021505,011,0,
1070040500,4,1070021701,1070021801,011,0,
1070040500,5,1070021901,1080037400,011,0,
1070040500,6,1070021901,1070021505,103,0,
1080004400,1,1080001401,1080013700,101,0,
1080004500,1,1080014300,1080036500,101,0,
1080004500,2,1080014300,1080014200,011,0,
1080004500,3,1080014600,1080036600,101,0,
1080004500,4,1080036400,1080014700,101,0,
1080004500,5,1080036700,1080014200,101,0,
1080004600,1,1080001402,1080014300,101,0,
1080004600,2,1080014200,1080001403,101,0,
1080004800,1,1080003202,1080015100,101,0,
1080004800,2,1080015000,1080003203,101,0,
1080005000,1,1080003104,1080015400,101,0,
1080005000,2,1080015500,1080003103,101,0,
1080005100,1,1080002100,1080002801,101,0,
1080005100,2,1080036600,1080001303,103,0,
1080006300,1,1080016800,1080016900,101,0,
1080006300,2,1080016800,1080036900,011,0,
1080007400,1,1080002801,1080018700,101,0,
1080007900,1,1080002703,1080019500,101,0,
1080007900,2,1080019600,1080002702,101,0,
1080008300,1,1080003801,1080019600,101,0,
1080008500,1,1080002803,1080003502,101,0,
1080008500,2,1080005101,1080020500,101,0,
1080008800,1,1080021000,1080004301,101,0,
1080008800,2,1080004302,1080020900,101,0,
1080009000,1,1080003906,1080004006,011,0,
1080009000,2,1080004005,1080003905,011,0,
1080009400,1,1080005201,1080022400,101,0,
1080009400,2,1080022300,1080005202,101,0,
1080009500,1,1080003107,1080022100,101,0,
1080009900,1,1080004402,1080023100,101,0,
1080009900,2,1080023000,1080004403,101,0,
1080010000,1,1080003207,1080022000,101,0,
1080010600,1,1080004304,1080026100,101,0,
1080010600,2,1080026200,1080004303,101,0,
1080010800,1,1080003109,1080023300,101,0,
1080010800,2,1080023400,1080003108,101,0,
1080011400,1,1080003209,1080026000,101,0,
1080011400,2,1080025900,1080003210,101,0,
1080011800,1,1080037600,1080037700,011,0,
1080011900,1,1080005103,1080023900,101,0,
1080012000,1,1080025400,1080004701,101,0,
1080012000,2,1080026500,1080025300,102,0,
1080012000,3,1080004801,1080025300,103,0,
1080012000,4,1080004702,1080025300,101,0,
1080012100,1,1080026000,1080004901,103,0,
1080012100,2,1080004903,1080004901,102,0,
1080012400,1,1080005302,1080005400,011,0,
1080012600,1,1080004405,1080026800,101,0,
1080012700,1,1080005203,1080027000,101,0,
1080012700,2,1080026900,1080005204,101,0,
1080013000,1,1080005702,1080027300,101,0,
1080013000,2,1080027400,1080005701,101,0,
1080013500,1,1080006701,1080006801,011,0,
1080014000,1,1080007201,1080028300,101,0,
1080014100,1,1080006702,1080006802,011,0,
1080014100,2,1080006801,1080006701,011,0,
1080014200,1,1080005205,1080007102,101,0,
1080014300,1,1080007401,1080028400,101,0,
1080014300,2,1080028500,1080007402,101,0,
1080015200,1,1080009302,1080008602,101,0,
1080015200,2,1080009401,1080029100,101,0,
1080015200,3,1080008502,1080009301,101,0,
1080015300,1,1080029100,1080010301,101,0,
1080015600,1,1080029400,1080030100,101,0,
1080015600,2,1080029900,1080030100,103,0,
1080015700,1,1080010101,1080008702,101,0,
1080015800,1,1080009103,1080030200,101,0,
1080015800,2,1080009202,1080029300,101,0,
1080016000,1,1080009703,1080029900,103,0,
1080016100,1,1080009900,1080009103,101,0,
1080016400,1,1080009704,1080031200,101,0,
1080016400,2,1080009802,1080030900,101,0,
1080016400,3,1080030800,1080009803,101,0,
1080016400,4,1080030800,1080031200,102,0,
1080016400,5,1080031300,1080009703,101,0,
1080016400,6,1080031300,1080030900,102,0,
1080016500,1,1080010201,1080030400,101,0,
1080016500,2,1080030500,1080010202,101,0,
1080016900,1,1080010403,1080010900,101,0,
1080016900,2,1080011000,1080010404,101,0,
1080017200,1,1080011104,1080011801,101,0,
1080017200,2,1080011701,1080011102,101,0,
1080017400,1,1080010404,1080010304,011,0,
1080017500,1,1080011902,1080032100,101,0,
1080017700,1,1080012302,1080031700,101,0,
1080017700,2,1080012401,1080032000,101,0,
1080017700,3,1080031800,1080012301,101,0,
1080017700,4,1080031900,1080012402,101,0,
1080017800,1,1080012502,1080031900,101,0,
1080017800,2,1080032000,1080012501,101,0,
1080017900,1,1080012503,1080012603,011,0,
1080017900,2,1080012602,1080012502,011,0,
1080018500,1,1080013003,1080032500,101,0,
1080018500,2,1080032400,1080013004,101,0,
1080018600,1,1080013004,1080012903,011,0,
1080018600,2,1080013101,1080013201,011,0,
1080018900,1,1080013202,1080013102,011,0,
1080019200,1,1080033000,1080033502,101,0,
1080019200,2,1080033402,1080033200,101,0,
1080019300,1,1080013203,1080013103,011,0,
1090004500,1,1090013800,1090013300,101,0,
1090005200,1,1090001301,1090001200,101,0,
1090005500,1,1090044300,1090044200,011,0,
1090005800,1,1090016000,1090015500,101,0,
1090005900,1,1090015800,1090016200,102,0,
1090005900,2,1090015900,1090016200,101,0,
1090005900,3,1090016600,1090016200,103,0,
1090006000,1,1090001702,1090016100,101,0,
1090006000,2,1090016200,1090001701,101,0,
1090006300,1,1090002000,1090003400,101,0,
1090006300,2,1090003300,1090002401,101,0,
1090006300,3,1090003300,1090003400,011,0,
1090006300,4,1090003300,1090016800,101,0,
1090006400,1,1090002100,1090002200,011,0,
1090006500,1,1090002401,1090002301,011,0,
1090006700,1,1090002402,1090004401,101,0,
1090006700,2,1090002402,1090015300,103,0,
1090006700,3,1090016800,1090015300,103,0,
1090006700,4,1090016800,1090004401,101,0,
1090006700,5,1090002200,1090015300,101,0,
1090007000,1,1090017000,1090045100,101,0,
1090007000,2,1090045000,1090016700,103,0,
1090007000,3,1090045300,1090016700,101,0,
1090007900,1,1090019100,1090004900,101,0,
1090007900,2,1090019700,1090004900,101,0,
1090007900,3,1090005000,1090005403,101,0,
1090007900,4,1090005302,1090006201,101,0,
1090007900,5,1090006101,1090019600,101,0,
1090007900,6,1090006101,1090019000,101,0,
1090008100,1,1090005301,1090005402,011,0,
1090008100,2,1090005403,1090005302,011,0,
1090008100,3,1090019200,1090005302,101,0,
1090008200,1,1090003600,1090005500,101,0,
1090008200,2,1090005700,1090005800,011,0,
1090008300,1,1090019000,1090019100,011,0,
1090008600,1,1090006201,1090019500,101,0,
1090008600,2,1090019400,1090006202,101,0,
1090008700,1,1090005402,1090005301,011,0,
1090008700,2,1090005800,1090005700,011,0,
1090008700,3,1090006301,1090006402,011,0,
1090008800,1,1090020401,1090020301,011,0,
1090009300,1,1090020200,1090006301,101,0,
1090009400,1,1090021100,1090006404,101,0,
1090009600,1,1090004401,1090020402,101,0,
1090009600,2,1090006501,1090004301,101,0,
1090009600,3,1090006700,1090006601,101,0,
1090009600,4,1090020302,1090006800,101,0,
1090009700,1,1090021900,1090006303,103,0,
1090009800,1,1090006601,1090021400,101,0,
1090009800,2,1090021300,1090006602,101,0,
1090009900,1,1090006602,1090006502,011,0,
1090010200,1,1090007502,1090021300,101,0,
1090010200,2,1090021400,1090007501,101,0,
1090010300,1,1090022200,1090021500,101,0,
1090010400,1,1090007201,1090022400,101,0,
1090010400,2,1090022300,1090007202,101,0,
1090011600,1,1090008802,1090027700,101,0,
1090012300,1,1090023800,1090026400,101,0,
1090012300,2,1090026200,1090023700,101,0,
1090012700,1,1090026500,1090026600,011,0,
1090016300,1,1090031400,1090011602,101,0,
1090016600,1,1090010903,1090031800,101,0,
1090016800,1,1090010904,1090033000,101,0,
1090016800,2,1090033100,1090010903,101,0,
1090017100,1,1090011503,1090011603,011,0,
1090017300,1,1090011504,1090011604,011,0,
1090017300,2,1090033800,1090011604,101,0,
1090017700,1,1090011505,1090034400,101,0,
1090017700,2,1090011604,1090034300,101,0,
1090017900,1,1090011605,1090011505,011,0,
1090018200,1,1090012502,1090012601,011,0,
1090018201,1,1090012501,1090012602,011,0,
1090018201,2,1090012601,1090012502,011,0,
1090018500,1,1090036000,1090012802,101,0,
1090018500,2,1090012801,1090036100,101,0,
1090018700,1,1090036200,1090036400,103,0,
1090018700,2,1090036800,1090036400,101,0,
1090019000,1,1090036400,1090012804,101,0,
1090019100,1,1090012602,1090012501,011,0,
1090019400,1,1090037400,1090013002,101,0,
1090019400,2,1090013001,1090037500,101,0,
1090019700,1,1090013002,1090012902,011,0,
1090020200,1,1090013003,1090012903,011,0,
1090020400,1,1090013004,1090012904,011,0,
1090021000,1,1090000501,1090040300,101,0,
1090021000,2,1090040200,1090000502,101,0,
1090021100,1,1090040900,1090040800,011,0,
1090021200,1,1090040800,1090000503,101,0,
1090021300,1,1090000503,1090041100,101,0,
1090021300,2,1090000604,1090040600,101,0,
1100000700,1,1100001101,1100001201,011,0,
1100002700,1,1100004802,1100087500,101,0,
1100003400,1,1100006003,1100005902,011,0,
1100005400,1,1100011204,1100011104,011,0,
1100007000,1,1100022501,1100022602,011,0,
1100009400,1,1100031002,1100028908,103,0,
1100010800,1,1100036200,1100037701,102,0,
1100011900,1,1100007105,1100000102,101,0,
1100011900,2,1100007204,1100007104,011,0,
1100012400,1,1100008701,1100007602,101,0,
1100012600,1,1100007602,1100009005,101,0,
1100012600,2,1100008906,1100007800,101,0,
1100012800,1,1100000301,1100000401,011,0,
1100012800,2,1100007800,1100007700,011,0,
1100012800,3,1100007901,1100008001,011,0,
1100012800,4,1100170300,1100170400,011,0,
1100013100,1,1100008001,1100038700,101,0,
1100013400,1,1100000302,1100038800,101,0,
1100013400,2,1100000401,1100169700,101,0,
1100013400,3,1100038900,1100000301,101,0,
1100013400,4,1100038900,1100169700,102,0,
1100013400,5,1100169800,1100038800,102,0,
1100013400,6,1100169800,1100000402,101,0,
1100013500,1,1100008002,1100007902,011,0,
1100013500,2,1100008100,1100008200,011,0,
1100013500,3,1100009301,1100008200,101,0,
1100013500,4,1100170900,1100007902,101,0,
1100013800,1,1100009302,1100039100,103,0,
1100013800,2,1100009401,1100039100,101,0,
1100013900,1,1100008902,1100039400,101,0,
1100014300,1,1100000402,1100039500,101,0,
1100014300,2,1100039400,1100000403,101,0,
1100014700,1,1060021602,1060021503,011,0,
1100014700,2,1100009100,1100009202,011,0,
1100015100,1,1100009202,1100009100,011,0,
1100015200,1,1100008903,1100041100,101,0,
1100015200,2,1100009002,1100041100,103,0,
1100015300,1,1100041700,1100043000,101,0,
1100015300,2,1100042900,1100040400,101,0,
1100015400,1,1100000403,1100041200,101,0,
1100015900,1,1100009702,1100009802,011,0,
1100016300,2,1100042700,1100013002,101,0,
1100016400,1,1100000305,1100000405,011,0,
1100016400,2,1100000404,1100000304,011,0,
1100016400,3,1100000404,1100042400,101,0,
1100016400,4,1100042300,1100000405,101,0,
1100017000,1,1100043600,1100171700,101,0,
1100017000,2,1100043600,1100047400,102,0,
1100017000,3,1100047300,1100171800,101,0,
1100017000,4,1100047300,1100043500,102,0,
1100017000,5,1100171600,1100047400,101,0,
1100017000,6,1100171900,1100043500,101,0,
1100017200,1,1100013002,1100044400,101,0,
1100017300,1,1100009703,1100044900,101,0,
1100018000,1,1100000405,1100000305,011,0,
1100018000,2,1100000700,1100000800,011,0,
1100018000,3,1100010300,1100010400,011,0,
1100018100,1,1100171800,1100171900,011,0,
1100018600,1,1100172300,1100172200,011,0,
1100019200,1,1100009803,1100009703,011,0,
1100019700,1,1100012306,1100012403,011,0,
1100020200,1,1100000800,1100000700,011,0,
1100020300,1,1100012601,1100012501,011,0,
1100020500,1,1100012001,1100051000,101,0,
1100020600,1,1100051700,1100011203,101,0,
1100020900,1,1100012002,1100050600,101,0,
1100020900,2,1100050500,1100012003,101,0,
1100021500,1,1100012303,1100012405,011,0,
1100022100,1,1100012202,1100012102,011,0,
1100022300,1,1100001002,1100000902,011,0,
1100022400,1,1100050200,1100053400,101,0,
1100022400,2,1100053300,1100053600,101,0,
1100023300,1,1100052800,1100054800,103,0,
1100024300,1,1100055000,1100056000,101,0,
1100024300,2,1100055900,1100055200,101,0,
1100024400,1,1100015001,1100015300,101,0,
1100024400,2,1100015200,1100015002,101,0,
2881946800,1,2884351000,2884349500,102,0,
2881949000,1,2884355100,2884355000,011,0,
2881949000,2,2884355100,2884355700,101,0,
2881949800,1,2884707600,2880038321,101,0,
2881950000,1,2884357700,2884357600,011,0,
2881950000,2,2884357700,2884357300,011,0,
2881959303,1,2884519705,2884519806,011,0,
2881969000,1,2884196001,2884196102,011,0,
2881969700,1,2884403600,2884402800,011,0,
2881982601,1,2884607100,2884435102,101,0,
2881982601,2,2884435104,2884607200,101,0,
2881983600,1,2884225201,2884435601,101,0,
2881983600,2,2884435502,2884225202,101,0,
2881984201,1,2884437404,2884632800,101,0,
2881984201,2,2884632700,2884437402,101,0,
2881984600,1,2884439100,2884439400,011,0,
2881984600,2,2884520800,2884520700,011,0,
2881984700,1,2884439200,2884439600,011,0,
2881984900,1,2884439300,2884439700,011,0,
2881984900,2,2884439600,2884439200,011,0,
2881986201,1,2884445204,2884675000,101,0,
2881986201,2,2884674900,2884445202,101,0,
2881987401,1,2884164103,2884673100,101,0,
2881989000,1,2884450400,2884705300,101,0,
2881989000,2,2884705200,2884450500,101,0,
2882011800,1,2884519806,2884519705,011,0,
2882011800,2,2884520700,2884520800,011,0,
2882011802,1,2884519903,2884605600,101,0,
2882011802,2,2884605500,2884519904,101,0,
2882016100,1,2884532100,2884532200,011,0,
2882016300,1,2884533200,2884533400,103,0,
2882016300,2,2884533300,2884533400,011,0,
2882027000,1,2884589600,2884655200,101,0,
2882027000,2,2884589800,2884589500,101,0,
2882027400,1,2884590200,2884655800,101,0,
2882027400,2,2884590400,2884590100,101,0,
2882027600,1,2884656200,2884656100,011,0,
2882031500,1,2884663400,2884664000,101,0,
2882031500,2,2884663900,2884663600,101,0,
2882032800,1,2884665100,2884666000,102,0,
2882032800,2,2884665100,2884665600,101,0,
2882032800,3,2884665000,2884665200,101,0,
2882032800,4,2884665500,2884666000,101,0,
2882032800,5,2884665900,2884665200,102,0,
2882033100,1,2884665800,2884666300,101,0,
2882033100,2,2884666200,2884665700,101,0,
2882033300,1,2884666800,2884667000,101,0,
2882033300,2,2884666900,2884667800,102,0,
2882033300,3,2884666900,2884667400,101,0,
2882033300,4,2884667300,2884667800,101,0,
2882033300,5,2884667700,2884667000,102,0,
2882033600,1,2884667600,2884668600,101,0,
2882033600,2,2884667800,2884668600,102,0,
2882033600,3,2884667800,2884667500,101,0,
2882033600,4,2884668000,2884667700,101,0,
2882033600,5,2884668500,2884667700,102,0,
2882033600,6,2884668500,2884667900,101,0,
2882033700,1,2884621200,2884668900,101,0,
2882033700,2,2884621200,2884668500,102,0,
2882033700,3,2884668200,2884621100,101,0,
2882033700,4,2884668600,2884621100,102,0,
2882033700,5,2884668600,2884668100,101,0,
2882034100,1,2884669800,2884669900,101,0,
2882034100,2,2884670000,2884670600,102,0,
2882034100,3,2884670000,2884671000,101,0,
2882034100,4,2884670500,2884669700,101,0,
2882034100,5,2884670500,2884669900,102,0,
2882034300,1,2884668400,2884670500,102,0,
2882034300,2,2884668400,2884670700,101,0,
2882034300,3,2884595000,2884668300,101,0,
2882034300,4,2884670600,2884668300,102,0,
2882034300,5,2884670800,2884670500,101,0,
2882036800,1,2884678600,2884678500,011,0,
2882037000,1,2884679000,2884596400,102,0,
2882037000,2,2884679200,2884596400,101,0,
2882037000,3,2884683500,2884678900,101,0,
2882037000,4,2884596300,2884678900,102,0,
2882037000,5,2884596300,2884683600,101,0,
2882038800,1,2884683800,2884684000,101,0,
2882038800,2,2884683900,2884597300,101,0,
2882054400,1,2884608500,2884638100,101,0,
2882054400,2,2884637800,2884608600,101,0,
2882062900,1,2884620900,2884617700,102,0,
2882063500,1,2880003702,2884645900,102,0,
2882063500,2,2884646000,2880003703,101,0,
2882065100,1,3020103600,3020103500,011,0,
2890000300,1,2890000206,2890000105,011,0,
2890000300,2,2890000703,2890000803,011,0,
2890000305,1,2890000202,2890051501,101,0,
2890000310,1,2890000105,2890000206,011,0,
2890000310,2,2890000205,2890000106,011,0,
2890001403,1,2890003310,2890003410,011,0,
2890001404,1,2890003412,2890003312,011,0,
2890001800,1,2890003312,2890003412,011,0,
2890002007,1,2890002904,2890003004,011,0,
2890002008,1,2890002903,2890108600,103,0,
2890002200,1,2890039706,2890004700,103,0,
2890002200,2,2890053700,2890039606,103,0,
2890003503,1,2890227400,2890227500,011,0,
2890003900,1,2890009004,2890008904,011,0,
2890005400,1,2890012601,2890012501,011,,
2890005418,1,2890048000,2890013618,011,0,
2890005419,1,2890013519,2890049200,011,0,
2890005419,2,2890048400,2890013619,101,0,
2890005900,1,2890012022,2890011921,011,0,
2890005900,2,2890012504,2890012603,011,0,
2890005900,3,2890017201,2890017101,011,0,
2890005900,4,2890144100,2890144000,011,0,
2890005901,1,2890011918,2890012017,011,0,
2890005901,2,2890012016,2890011915,011,0,
2890005902,1,2890011916,2890012015,011,0,
2890005902,2,2890012003,2890011903,011,0,
2890005902,3,2890209600,2890209700,011,0,
2890005902,4,2890077502,2890077401,011,0,
2890005904,1,2890012005,2890120100,101,0,
2890005904,2,2890120000,2890012011,101,0,
2890005909,1,2890101800,2890017202,011,0,
2890005909,2,2890102100,2890101900,101,0,
2890005912,1,2890102700,2890101500,011,0,
2890005918,1,2890011909,2890235500,101,0,
2890005918,2,2890235400,2890011910,101,0,
2890005922,1,2890011914,2890209300,101,0,
2890005922,2,2890012011,2890243300,101,0,
2890005922,3,2890243200,2890012013,101,0,
2890005924,1,2890011913,2890243600,101,0,
2890005924,2,2890243700,2890011914,101,0,
2890005926,1,2890244000,2890077402,101,0,
2890005926,2,2890077401,2890244100,101,0,
2890005928,1,2890012015,2890244900,101,0,
